N, full runtime, Nussinov runtime, traceback runtime
160 ,  1.3352112770080566 ,  1.3352022171020508 ,  9.059906005859375e-06
160 ,  1.2900018692016602 ,  1.2899880409240723 ,  1.3828277587890625e-05
180 ,  1.8083338737487793 ,  1.8083271980285645 ,  6.67572021484375e-06
180 ,  1.8661913871765137 ,  1.8661842346191406 ,  7.152557373046875e-06
180 ,  1.9281001091003418 ,  1.9280929565429688 ,  7.152557373046875e-06
180 ,  1.844560146331787 ,  1.8445522785186768 ,  7.867813110351562e-06
180 ,  1.9842450618743896 ,  1.9842331409454346 ,  1.1920928955078125e-05
180 ,  1.886512041091919 ,  1.8864970207214355 ,  1.5020370483398438e-05
180 ,  1.8764829635620117 ,  1.8764739036560059 ,  9.059906005859375e-06
180 ,  1.9630188941955566 ,  1.9630100727081299 ,  8.821487426757812e-06
180 ,  1.8649559020996094 ,  1.8649489879608154 ,  6.9141387939453125e-06
180 ,  1.8488268852233887 ,  1.8488187789916992 ,  8.106231689453125e-06
200 ,  2.5335657596588135 ,  2.533557891845703 ,  7.867813110351562e-06
200 ,  2.8176608085632324 ,  2.817652940750122 ,  7.867813110351562e-06
200 ,  3.112229347229004 ,  3.112213134765625 ,  1.621246337890625e-05
200 ,  3.455632209777832 ,  3.4556069374084473 ,  2.5272369384765625e-05
200 ,  5.024003744125366 ,  5.023993968963623 ,  9.775161743164062e-06
200 ,  4.718912601470947 ,  4.718895673751831 ,  1.6927719116210938e-05
200 ,  4.040225028991699 ,  4.0401999950408936 ,  2.5033950805664062e-05
200 ,  3.2147133350372314 ,  3.2146801948547363 ,  3.314018249511719e-05
200 ,  2.6842598915100098 ,  2.6842520236968994 ,  7.867813110351562e-06
200 ,  2.7676279544830322 ,  2.7676138877868652 ,  1.4066696166992188e-05
220 ,  3.674438953399658 ,  3.67441987991333 ,  1.9073486328125e-05
220 ,  4.170241832733154 ,  4.170230865478516 ,  1.0967254638671875e-05
220 ,  4.067688941955566 ,  4.0676751136779785 ,  1.3828277587890625e-05
220 ,  4.380489826202393 ,  4.380480766296387 ,  9.059906005859375e-06
220 ,  4.466404914855957 ,  4.466387987136841 ,  1.6927719116210938e-05
220 ,  4.01988410949707 ,  4.01987624168396 ,  7.867813110351562e-06
220 ,  3.6542069911956787 ,  3.654197931289673 ,  9.059906005859375e-06
220 ,  3.492893934249878 ,  3.492886781692505 ,  7.152557373046875e-06
220 ,  3.460786819458008 ,  3.4607160091400146 ,  7.081031799316406e-05
220 ,  3.556234121322632 ,  3.556227207183838 ,  6.9141387939453125e-06
240 ,  4.704797983169556 ,  4.704789876937866 ,  8.106231689453125e-06
240 ,  4.574585199356079 ,  4.5745720863342285 ,  1.3113021850585938e-05
240 ,  4.521119117736816 ,  4.521111011505127 ,  8.106231689453125e-06
240 ,  4.571643829345703 ,  4.571622848510742 ,  2.09808349609375e-05
240 ,  4.473416090011597 ,  4.473407983779907 ,  8.106231689453125e-06
240 ,  4.510143041610718 ,  4.510135173797607 ,  7.867813110351562e-06
240 ,  4.495643615722656 ,  4.495635271072388 ,  8.344650268554688e-06
240 ,  4.459223031997681 ,  4.459203004837036 ,  2.002716064453125e-05
240 ,  4.457085132598877 ,  4.457037925720215 ,  4.7206878662109375e-05
240 ,  4.487585067749023 ,  4.4875757694244385 ,  9.298324584960938e-06
260 ,  5.768181085586548 ,  5.768171072006226 ,  1.0013580322265625e-05
260 ,  5.808496952056885 ,  5.808489084243774 ,  7.867813110351562e-06
260 ,  5.721149206161499 ,  5.721127271652222 ,  2.193450927734375e-05
260 ,  5.871399164199829 ,  5.871392011642456 ,  7.152557373046875e-06
260 ,  5.710142135620117 ,  5.710125207901001 ,  1.6927719116210938e-05
260 ,  5.790862321853638 ,  5.790855169296265 ,  7.152557373046875e-06
260 ,  5.659740924835205 ,  5.65972900390625 ,  1.1920928955078125e-05
260 ,  5.751433849334717 ,  5.751426935195923 ,  6.9141387939453125e-06
260 ,  5.688432455062866 ,  5.688423156738281 ,  9.298324584960938e-06
260 ,  5.6649909019470215 ,  5.664968967437744 ,  2.193450927734375e-05
280 ,  7.223418951034546 ,  7.223408937454224 ,  1.0013580322265625e-05
280 ,  7.16788911819458 ,  7.167881965637207 ,  7.152557373046875e-06
280 ,  7.21977972984314 ,  7.219771862030029 ,  7.867813110351562e-06
280 ,  7.2617528438568115 ,  7.261744976043701 ,  7.867813110351562e-06
280 ,  7.183509111404419 ,  7.183495998382568 ,  1.3113021850585938e-05
280 ,  7.207889080047607 ,  7.207881212234497 ,  7.867813110351562e-06
280 ,  7.152041435241699 ,  7.152033090591431 ,  8.344650268554688e-06
280 ,  7.146406888961792 ,  7.1463940143585205 ,  1.2874603271484375e-05
280 ,  7.103461027145386 ,  7.10345196723938 ,  9.059906005859375e-06
280 ,  7.1269612312316895 ,  7.126952886581421 ,  8.344650268554688e-06
300 ,  8.904419183731079 ,  8.904366254806519 ,  5.2928924560546875e-05
300 ,  9.018596172332764 ,  9.018587827682495 ,  8.344650268554688e-06
300 ,  8.935480117797852 ,  8.935471057891846 ,  9.059906005859375e-06
300 ,  8.922686100006104 ,  8.922677040100098 ,  9.059906005859375e-06
300 ,  8.965965270996094 ,  8.965957880020142 ,  7.3909759521484375e-06
300 ,  9.315042972564697 ,  9.315034866333008 ,  8.106231689453125e-06
300 ,  8.837007999420166 ,  8.836996078491211 ,  1.1920928955078125e-05
300 ,  8.859549760818481 ,  8.859541893005371 ,  7.867813110351562e-06
300 ,  8.88706374168396 ,  8.887056827545166 ,  6.9141387939453125e-06
300 ,  8.820617914199829 ,  8.820610046386719 ,  7.867813110351562e-06
320 ,  10.832636833190918 ,  10.832592964172363 ,  4.38690185546875e-05
320 ,  11.073857069015503 ,  11.073848009109497 ,  9.059906005859375e-06
320 ,  11.857412815093994 ,  11.857400894165039 ,  1.1920928955078125e-05
320 ,  10.885596990585327 ,  10.885588884353638 ,  8.106231689453125e-06
320 ,  10.954446792602539 ,  10.954437971115112 ,  8.821487426757812e-06
320 ,  10.770316123962402 ,  10.770266056060791 ,  5.0067901611328125e-05
320 ,  10.887845993041992 ,  10.887818098068237 ,  2.7894973754882812e-05
320 ,  10.803895950317383 ,  10.803883790969849 ,  1.2159347534179688e-05
320 ,  11.03535008430481 ,  11.035341024398804 ,  9.059906005859375e-06
320 ,  10.83285403251648 ,  10.83284616470337 ,  7.867813110351562e-06
340 ,  13.058660745620728 ,  13.058650970458984 ,  9.775161743164062e-06
340 ,  13.309566259384155 ,  13.309559106826782 ,  7.152557373046875e-06
340 ,  13.186538934707642 ,  13.186531066894531 ,  7.867813110351562e-06
340 ,  13.080017805099487 ,  13.080010890960693 ,  6.9141387939453125e-06
340 ,  13.118710041046143 ,  13.118702173233032 ,  7.867813110351562e-06
340 ,  13.174480199813843 ,  13.174473285675049 ,  6.9141387939453125e-06
340 ,  13.057345867156982 ,  13.057337999343872 ,  7.867813110351562e-06
340 ,  12.98073697090149 ,  12.980730056762695 ,  6.9141387939453125e-06
340 ,  12.952706098556519 ,  12.952699184417725 ,  6.9141387939453125e-06
340 ,  13.863620519638062 ,  13.86361312866211 ,  7.3909759521484375e-06
360 ,  15.569413900375366 ,  15.56940484046936 ,  9.059906005859375e-06
360 ,  17.982556343078613 ,  17.98254632949829 ,  1.0013580322265625e-05
360 ,  15.820952892303467 ,  15.820945024490356 ,  7.867813110351562e-06
360 ,  15.478272914886475 ,  15.478259801864624 ,  1.3113021850585938e-05
360 ,  15.550927877426147 ,  15.550920009613037 ,  7.867813110351562e-06
360 ,  15.615996837615967 ,  15.615989923477173 ,  6.9141387939453125e-06
360 ,  15.594958066940308 ,  15.594913959503174 ,  4.410743713378906e-05
360 ,  15.60954236984253 ,  15.609520196914673 ,  2.2172927856445312e-05
360 ,  15.623862028121948 ,  15.623812913894653 ,  4.9114227294921875e-05
360 ,  15.53365707397461 ,  15.533628940582275 ,  2.8133392333984375e-05
380 ,  18.26620888710022 ,  18.26620101928711 ,  7.867813110351562e-06
380 ,  18.30449891090393 ,  18.304478883743286 ,  2.002716064453125e-05
380 ,  18.29676604270935 ,  18.296759128570557 ,  6.9141387939453125e-06
380 ,  18.273072004318237 ,  18.273064136505127 ,  7.867813110351562e-06
380 ,  18.10650873184204 ,  18.10650086402893 ,  7.867813110351562e-06
380 ,  18.289252042770386 ,  18.289245128631592 ,  6.9141387939453125e-06
380 ,  18.398373126983643 ,  18.398365259170532 ,  7.867813110351562e-06
380 ,  18.405422925949097 ,  18.405407905578613 ,  1.5020370483398438e-05
380 ,  18.311758279800415 ,  18.311750173568726 ,  8.106231689453125e-06
380 ,  18.888288736343384 ,  18.888279676437378 ,  9.059906005859375e-06
400 ,  22.090946674346924 ,  22.090937852859497 ,  8.821487426757812e-06
400 ,  21.95322036743164 ,  21.95321226119995 ,  8.106231689453125e-06
400 ,  21.80971884727478 ,  21.80970287322998 ,  1.5974044799804688e-05
400 ,  22.662101984024048 ,  22.662095069885254 ,  6.9141387939453125e-06
400 ,  21.371416091918945 ,  21.371397972106934 ,  1.811981201171875e-05
400 ,  21.406318187713623 ,  21.406310319900513 ,  7.867813110351562e-06
400 ,  21.43571186065674 ,  21.435699939727783 ,  1.1920928955078125e-05
400 ,  21.577376127243042 ,  21.577304124832153 ,  7.200241088867188e-05
400 ,  21.442376852035522 ,  21.442368984222412 ,  7.867813110351562e-06
400 ,  21.161945104599 ,  21.16192317008972 ,  2.193450927734375e-05
420 ,  24.586384057998657 ,  24.586369037628174 ,  1.5020370483398438e-05
420 ,  24.530143976211548 ,  24.530137062072754 ,  6.9141387939453125e-06
420 ,  24.473169565200806 ,  24.473156690597534 ,  1.2874603271484375e-05
420 ,  24.689717769622803 ,  24.689709901809692 ,  7.867813110351562e-06
420 ,  24.771785974502563 ,  24.77177906036377 ,  6.9141387939453125e-06
420 ,  24.66428279876709 ,  24.664275884628296 ,  6.9141387939453125e-06
420 ,  24.521903038024902 ,  24.521847009658813 ,  5.602836608886719e-05
420 ,  24.848196029663086 ,  24.848187923431396 ,  8.106231689453125e-06
420 ,  24.6966290473938 ,  24.696622133255005 ,  6.9141387939453125e-06
420 ,  24.468738317489624 ,  24.468722343444824 ,  1.5974044799804688e-05
440 ,  28.17750096321106 ,  28.177493810653687 ,  7.152557373046875e-06
440 ,  28.259886026382446 ,  28.259877920150757 ,  8.106231689453125e-06
440 ,  27.9917414188385 ,  27.991729259490967 ,  1.2159347534179688e-05
440 ,  27.91877579689026 ,  27.91876792907715 ,  7.867813110351562e-06
440 ,  28.3597891330719 ,  28.35977292060852 ,  1.621246337890625e-05
440 ,  28.458415746688843 ,  28.45840883255005 ,  6.9141387939453125e-06
440 ,  28.34705901145935 ,  28.347028970718384 ,  3.0040740966796875e-05
440 ,  28.725395917892456 ,  28.725389003753662 ,  6.9141387939453125e-06
440 ,  28.20534610748291 ,  28.20531702041626 ,  2.9087066650390625e-05
440 ,  28.06517195701599 ,  28.065165042877197 ,  6.9141387939453125e-06
460 ,  32.420692920684814 ,  32.42065930366516 ,  3.361701965332031e-05
460 ,  33.14526009559631 ,  33.145244121551514 ,  1.5974044799804688e-05
460 ,  64.29650783538818 ,  64.29648494720459 ,  2.288818359375e-05
460 ,  53.47191286087036 ,  53.471683979034424 ,  0.0002288818359375
460 ,  51.491711139678955 ,  51.491551876068115 ,  0.00015926361083984375
460 ,  49.378082036972046 ,  49.378061056137085 ,  2.09808349609375e-05
460 ,  46.24195098876953 ,  46.24193811416626 ,  1.2874603271484375e-05
460 ,  44.744346141815186 ,  44.74432992935181 ,  1.621246337890625e-05
460 ,  47.983659982681274 ,  47.98364281654358 ,  1.71661376953125e-05
460 ,  44.91284990310669 ,  44.912834882736206 ,  1.5020370483398438e-05
480 ,  57.84616017341614 ,  57.846150159835815 ,  1.0013580322265625e-05
480 ,  57.02086901664734 ,  57.0208580493927 ,  1.0967254638671875e-05
480 ,  54.55229640007019 ,  54.55228328704834 ,  1.3113021850585938e-05
480 ,  50.607800245285034 ,  50.60778212547302 ,  1.811981201171875e-05
480 ,  50.27108669281006 ,  50.27107572555542 ,  1.0967254638671875e-05
480 ,  57.875914573669434 ,  57.875847816467285 ,  6.67572021484375e-05
480 ,  54.23399496078491 ,  54.23398399353027 ,  1.0967254638671875e-05
480 ,  55.96331191062927 ,  55.963300943374634 ,  1.0967254638671875e-05
480 ,  51.96469306945801 ,  51.96467995643616 ,  1.3113021850585938e-05
480 ,  52.65557789802551 ,  52.65556883811951 ,  9.059906005859375e-06
500 ,  55.35741901397705 ,  55.357407093048096 ,  1.1920928955078125e-05
500 ,  56.65200614929199 ,  56.651910066604614 ,  9.608268737792969e-05
500 ,  66.64219093322754 ,  66.64218091964722 ,  1.0013580322265625e-05
500 ,  63.254910945892334 ,  63.254894971847534 ,  1.5974044799804688e-05
500 ,  62.84374928474426 ,  62.84371209144592 ,  3.719329833984375e-05
500 ,  63.13833785057068 ,  63.13832688331604 ,  1.0967254638671875e-05
500 ,  67.5735068321228 ,  67.57349681854248 ,  1.0013580322265625e-05
500 ,  73.77801609039307 ,  73.7780020236969 ,  1.4066696166992188e-05
500 ,  64.72107911109924 ,  64.7210681438446 ,  1.0967254638671875e-05
500 ,  65.6855239868164 ,  65.68551397323608 ,  1.0013580322265625e-05
520 ,  71.86168050765991 ,  71.86167025566101 ,  1.0251998901367188e-05
520 ,  68.67103910446167 ,  68.67101502418518 ,  2.4080276489257812e-05
520 ,  70.09647107124329 ,  70.09646201133728 ,  9.059906005859375e-06
520 ,  71.3906466960907 ,  71.3906319141388 ,  1.4781951904296875e-05
520 ,  68.95708203315735 ,  68.95706915855408 ,  1.2874603271484375e-05
520 ,  68.90225720405579 ,  68.90223217010498 ,  2.5033950805664062e-05
520 ,  79.3069589138031 ,  79.30693984031677 ,  1.9073486328125e-05
520 ,  72.40923810005188 ,  72.40922498703003 ,  1.3113021850585938e-05
520 ,  72.81116008758545 ,  72.81115102767944 ,  9.059906005859375e-06
520 ,  70.34732699394226 ,  70.34730386734009 ,  2.3126602172851562e-05
540 ,  76.67599391937256 ,  76.67596912384033 ,  2.47955322265625e-05
540 ,  76.34323811531067 ,  76.34322214126587 ,  1.5974044799804688e-05
540 ,  81.93643116950989 ,  81.93620109558105 ,  0.0002300739288330078
540 ,  74.1991708278656 ,  74.19914388656616 ,  2.6941299438476562e-05
540 ,  74.861976146698 ,  74.86192107200623 ,  5.507469177246094e-05
540 ,  76.54004693031311 ,  76.54002213478088 ,  2.47955322265625e-05
540 ,  77.62553095817566 ,  77.62552094459534 ,  1.0013580322265625e-05
540 ,  75.22554874420166 ,  75.2255208492279 ,  2.7894973754882812e-05
540 ,  74.01589298248291 ,  74.01586103439331 ,  3.1948089599609375e-05
540 ,  73.6437599658966 ,  73.64374995231628 ,  1.0013580322265625e-05
560 ,  82.2078857421875 ,  82.20785903930664 ,  2.6702880859375e-05
560 ,  82.35369729995728 ,  82.3536741733551 ,  2.3126602172851562e-05
560 ,  83.99862718582153 ,  83.9986162185669 ,  1.0967254638671875e-05
560 ,  82.8537437915802 ,  82.85373282432556 ,  1.0967254638671875e-05
560 ,  83.14676213264465 ,  83.146723985672 ,  3.814697265625e-05
560 ,  84.56557083129883 ,  84.56555986404419 ,  1.0967254638671875e-05
560 ,  83.8270959854126 ,  83.82708597183228 ,  1.0013580322265625e-05
560 ,  83.52240777015686 ,  83.52239680290222 ,  1.0967254638671875e-05
560 ,  85.37971591949463 ,  85.37969088554382 ,  2.5033950805664062e-05
560 ,  83.58781504631042 ,  83.58775186538696 ,  6.318092346191406e-05
580 ,  92.42421674728394 ,  92.42418885231018 ,  2.7894973754882812e-05
580 ,  92.72726511955261 ,  92.72725105285645 ,  1.4066696166992188e-05
580 ,  94.09634900093079 ,  94.09633994102478 ,  9.059906005859375e-06
580 ,  98.11028718948364 ,  98.11027503013611 ,  1.2159347534179688e-05
580 ,  102.04637289047241 ,  102.04635691642761 ,  1.5974044799804688e-05
580 ,  95.32663297653198 ,  95.32660222053528 ,  3.075599670410156e-05
580 ,  94.36216616630554 ,  94.36215710639954 ,  9.059906005859375e-06
580 ,  94.05563998222351 ,  94.05562591552734 ,  1.4066696166992188e-05
580 ,  95.382071018219 ,  95.38204789161682 ,  2.3126602172851562e-05
580 ,  94.81025695800781 ,  94.81024408340454 ,  1.2874603271484375e-05
600 ,  105.79499793052673 ,  105.7949481010437 ,  4.982948303222656e-05
600 ,  106.09009766578674 ,  106.09008479118347 ,  1.2874603271484375e-05
600 ,  104.42295813560486 ,  104.42294907569885 ,  9.059906005859375e-06
600 ,  106.57237887382507 ,  106.57234573364258 ,  3.314018249511719e-05
600 ,  107.32236695289612 ,  107.32235598564148 ,  1.0967254638671875e-05
600 ,  104.06891226768494 ,  104.06881999969482 ,  9.226799011230469e-05
600 ,  103.15361404418945 ,  103.15356993675232 ,  4.410743713378906e-05
600 ,  80.67281723022461 ,  80.6727921962738 ,  2.5033950805664062e-05
620 ,  83.47070908546448 ,  83.47070217132568 ,  6.9141387939453125e-06
620 ,  80.61024498939514 ,  80.61023283004761 ,  1.2159347534179688e-05
620 ,  81.24298310279846 ,  81.2429711818695 ,  1.1920928955078125e-05
620 ,  80.43696093559265 ,  80.43695306777954 ,  7.867813110351562e-06
620 ,  80.64123702049255 ,  80.64122891426086 ,  8.106231689453125e-06
620 ,  80.5531542301178 ,  80.55314207077026 ,  1.2159347534179688e-05
620 ,  81.57340383529663 ,  81.57339596748352 ,  7.867813110351562e-06
620 ,  81.3109118938446 ,  81.31089782714844 ,  1.4066696166992188e-05
620 ,  80.3031702041626 ,  80.30315113067627 ,  1.9073486328125e-05
620 ,  80.89447283744812 ,  80.89446592330933 ,  6.9141387939453125e-06
640 ,  91.93722796440125 ,  91.93722009658813 ,  7.867813110351562e-06
640 ,  89.3644769191742 ,  89.36446905136108 ,  7.867813110351562e-06
640 ,  89.32173919677734 ,  89.32173109054565 ,  8.106231689453125e-06
640 ,  89.82364583015442 ,  89.82363104820251 ,  1.4781951904296875e-05
640 ,  89.36572694778442 ,  89.36571311950684 ,  1.3828277587890625e-05
640 ,  88.84791827201843 ,  88.84791016578674 ,  8.106231689453125e-06
640 ,  89.67768692970276 ,  89.67768001556396 ,  6.9141387939453125e-06
640 ,  89.18068480491638 ,  89.18067693710327 ,  7.867813110351562e-06
640 ,  89.45815777778625 ,  89.45814990997314 ,  7.867813110351562e-06
640 ,  88.5548083782196 ,  88.55478715896606 ,  2.1219253540039062e-05
660 ,  97.88567876815796 ,  97.88567185401917 ,  6.9141387939453125e-06
660 ,  99.08338594436646 ,  99.08336901664734 ,  1.6927719116210938e-05
660 ,  98.62025117874146 ,  98.62024331092834 ,  7.867813110351562e-06
660 ,  98.24988293647766 ,  98.24987602233887 ,  6.9141387939453125e-06
660 ,  99.09938216209412 ,  99.09936594963074 ,  1.621246337890625e-05
660 ,  97.41774106025696 ,  97.41769075393677 ,  5.030632019042969e-05
660 ,  97.76272988319397 ,  97.76272296905518 ,  6.9141387939453125e-06
660 ,  97.59982371330261 ,  97.59981489181519 ,  8.821487426757812e-06
660 ,  97.26683163642883 ,  97.26682376861572 ,  7.867813110351562e-06
660 ,  101.13870429992676 ,  101.13869428634644 ,  1.0013580322265625e-05
680 ,  107.91380500793457 ,  107.91379189491272 ,  1.3113021850585938e-05
680 ,  107.62978196144104 ,  107.62977409362793 ,  7.867813110351562e-06
680 ,  106.9613869190216 ,  106.96137976646423 ,  7.152557373046875e-06
680 ,  106.46647334098816 ,  106.46644711494446 ,  2.6226043701171875e-05
680 ,  107.1256799697876 ,  107.12567186355591 ,  8.106231689453125e-06
680 ,  106.97074007987976 ,  106.97073197364807 ,  8.106231689453125e-06
680 ,  107.72491264343262 ,  107.7249047756195 ,  7.867813110351562e-06
680 ,  107.18353009223938 ,  107.18351101875305 ,  1.9073486328125e-05
680 ,  106.91189813613892 ,  106.91189002990723 ,  8.106231689453125e-06
680 ,  106.35432934761047 ,  106.35432124137878 ,  8.106231689453125e-06
700 ,  117.6799738407135 ,  117.67996597290039 ,  7.867813110351562e-06
700 ,  116.47373032569885 ,  116.47372317314148 ,  7.152557373046875e-06
700 ,  116.38571953773499 ,  116.38570785522461 ,  1.1682510375976562e-05
700 ,  116.44374990463257 ,  116.44374179840088 ,  8.106231689453125e-06
700 ,  116.77779817581177 ,  116.7777898311615 ,  8.344650268554688e-06
700 ,  119.47287917137146 ,  119.47285413742065 ,  2.5033950805664062e-05
700 ,  117.394127368927 ,  117.39407324790955 ,  5.412101745605469e-05
700 ,  115.66382694244385 ,  115.66381192207336 ,  1.5020370483398438e-05
700 ,  116.33500075340271 ,  116.33499383926392 ,  6.9141387939453125e-06
700 ,  117.45032620429993 ,  117.45031905174255 ,  7.152557373046875e-06
720 ,  129.2823131084442 ,  129.28230619430542 ,  6.9141387939453125e-06
720 ,  127.5712411403656 ,  127.5712251663208 ,  1.5974044799804688e-05
720 ,  127.86578512191772 ,  127.86577677726746 ,  8.344650268554688e-06
720 ,  126.65972685813904 ,  126.6597158908844 ,  1.0967254638671875e-05
720 ,  128.47790908813477 ,  128.4779019355774 ,  7.152557373046875e-06
720 ,  126.78271889686584 ,  126.78271102905273 ,  7.867813110351562e-06
720 ,  127.90935492515564 ,  127.90934705734253 ,  7.867813110351562e-06
720 ,  127.83798289299011 ,  127.83797574043274 ,  7.152557373046875e-06
